"table_schema","table_name","ordinal_position","column_name","data_type","is_nullable"
msbf_m1,module1_latest,5,merchant_id,text,NO
msbf_m1,module1_latest,6,as_of_date,date,NO
msbf_m1,module1_latest,7,industry_code,text,NO
msbf_m1,module1_latest,8,partner_channel_id,text,YES
msbf_m1,module1_latest,9,data_confidence_tier,text,NO
msbf_m1,module1_latest,10,fraud_risk_tier,smallint,NO
msbf_m1,module1_latest,11,processor_continuity_status,text,NO
msbf_m1,module1_latest,12,cashflow_archetype_code,text,NO
msbf_m1,module1_latest,13,adjusted_eligible_daily_revenue,numeric,NO
msbf_m1,module1_latest,14,requested_funding_amount,numeric,NO
msbf_m1,module1_latest,15,requested_remittance_rate,numeric,NO
msbf_m1,module1_latest,16,requested_expected_payoff_days,smallint,NO
msbf_m1,module1_latest,17,requested_expected_daily_remittance,numeric,NO
msbf_m1,module1_latest,18,post_financing_coverage_ratio,numeric,YES
msbf_m1,module1_latest,19,base_credit_risk_proxy,numeric,NO
msbf_m1,module1_latest,20,requested_structure_risk_proxy,numeric,NO
msbf_m1,module1_latest,21,credit_risk_tier,smallint,NO
msbf_m1,module1_latest,22,expected_ead_amount,numeric,NO
msbf_m1,module1_latest,23,lgd_input_rate,numeric,NO
msbf_m1,module1_latest,24,schedule_adjusted_expected_loss_amount,numeric,NO
msbf_m1,module1_latest,25,expected_loss_rate,numeric,NO
msbf_m1,module1_latest,26,hard_stop_recommended_flag,boolean,NO
msbf_m1,module1_latest,27,manual_review_recommended_flag,boolean,NO
msbf_m1,module1_latest,28,primary_reason_code,text,YES
msbf_m1,module1_latest,29,contract_code,text,NO
msbf_m1,module1_latest,30,contract_version,integer,NO
msbf_m1,module1_latest,31,contract_row_hash,text,NO
msbf_m1,module1_latest,32,created_at,timestamp with time zone,NO
msbf_m1,population_registry,1,population_id,text,NO
msbf_m1,population_registry,2,population_version,integer,NO
msbf_m1,population_registry,3,parameter_set_id,bigint,NO
msbf_m1,population_registry,4,deterministic_seed_version,text,NO
msbf_m1,population_registry,5,merchant_count,integer,NO
msbf_m1,population_registry,6,history_start_date,date,NO
msbf_m1,population_registry,7,history_end_date,date,NO
msbf_m1,population_registry,8,population_status,text,NO
msbf_m1,population_registry,9,population_hash,text,YES
msbf_m1,population_registry,10,created_by_run_id,bigint,YES
msbf_m1,population_registry,11,created_at,timestamp with time zone,NO
msbf_m1,source_snapshot,1,source_snapshot_id,bigint,NO
msbf_m1,source_snapshot,2,module1_run_id,bigint,NO
msbf_m1,source_snapshot,3,merchant_application_id,text,NO
msbf_m1,source_snapshot,4,source_code,text,NO
msbf_m1,source_snapshot,5,source_contract_id,bigint,NO
msbf_m1,source_snapshot,6,as_of_timestamp,timestamp with time zone,NO
msbf_m1,source_snapshot,7,history_start_date,date,YES
msbf_m1,source_snapshot,8,history_end_date,date,YES
msbf_m1,source_snapshot,9,expected_observation_count,integer,YES
msbf_m1,source_snapshot,10,observed_observation_count,integer,YES
msbf_m1,source_snapshot,11,completeness_rate,numeric,YES
msbf_m1,source_snapshot,12,freshness_age_hours,integer,YES
msbf_m1,source_snapshot,13,reconciliation_rate,numeric,YES
msbf_m1,source_snapshot,14,availability_status,text,NO
msbf_m1,source_snapshot,15,quality_status,text,NO
msbf_m1,source_snapshot,16,data_confidence_score,numeric,NO
msbf_m1,source_snapshot,17,fallback_path_code,text,YES
msbf_m1,source_snapshot,18,source_hash,text,NO
msbf_m1,v_m1_15_latest_consumption,1,module1_run_id,bigint,YES
msbf_m1,v_m1_15_latest_consumption,2,scenario_id,bigint,YES
msbf_m1,v_m1_15_latest_consumption,3,merchant_application_id,text,YES
msbf_m1,v_m1_15_latest_consumption,4,population_id,text,YES
msbf_m1,v_m1_15_latest_consumption,5,merchant_id,text,YES
msbf_m1,v_m1_15_latest_consumption,6,as_of_date,date,YES
msbf_m1,v_m1_15_latest_consumption,7,scenario_code,text,YES
msbf_m1,v_m1_15_latest_consumption,8,industry_code,text,YES
msbf_m1,v_m1_15_latest_consumption,9,merchant_size_tier,text,YES
msbf_m1,v_m1_15_latest_consumption,10,relationship_stage,text,YES
msbf_m1,v_m1_15_latest_consumption,11,partner_channel_id,text,YES
msbf_m1,v_m1_15_latest_consumption,12,channel_type,text,YES
msbf_m1,v_m1_15_latest_consumption,13,source_confidence_score,numeric,YES
msbf_m1,v_m1_15_latest_consumption,14,data_confidence_tier,text,YES
msbf_m1,v_m1_15_latest_consumption,15,verification_disposition,text,YES
msbf_m1,v_m1_15_latest_consumption,16,fraud_risk_tier,smallint,YES
msbf_m1,v_m1_15_latest_consumption,17,processor_continuity_status,text,YES
msbf_m1,v_m1_15_latest_consumption,18,feature_completeness_status,text,YES
msbf_m1,v_m1_15_latest_consumption,19,avg_daily_eligible_sales_30d,numeric,YES
msbf_m1,v_m1_15_latest_consumption,20,annualized_eligible_sales,numeric,YES
msbf_m1,v_m1_15_latest_consumption,21,average_available_balance_30d,numeric,YES
msbf_m1,v_m1_15_latest_consumption,22,negative_balance_day_rate_30d,numeric,YES
msbf_m1,v_m1_15_latest_consumption,23,nsf_count_30d,integer,YES
msbf_m1,v_m1_15_latest_consumption,24,capacity_tier,smallint,YES
msbf_m1,v_m1_15_latest_consumption,25,capacity_evidence_status,text,YES
msbf_m1,v_m1_15_latest_consumption,26,affordability_status,text,YES
msbf_m1,v_m1_15_latest_consumption,27,sales_linked_payment_coverage_ratio,numeric,YES
msbf_m1,v_m1_15_latest_consumption,28,residual_daily_operating_cash_flow,numeric,YES
msbf_m1,v_m1_15_latest_consumption,29,post_financing_liquidity_buffer_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,30,archetype_code,text,YES
msbf_m1,v_m1_15_latest_consumption,31,operating_resilience_score,numeric,YES
msbf_m1,v_m1_15_latest_consumption,32,resilience_tier,smallint,YES
msbf_m1,v_m1_15_latest_consumption,33,resilience_status,text,YES
msbf_m1,v_m1_15_latest_consumption,34,operating_resilience_evidence_status,text,YES
msbf_m1,v_m1_15_latest_consumption,35,integrated_risk_score,numeric,YES
msbf_m1,v_m1_15_latest_consumption,36,synthetic_merchant_risk_proxy,numeric,YES
msbf_m1,v_m1_15_latest_consumption,37,integrated_risk_tier,smallint,YES
msbf_m1,v_m1_15_latest_consumption,38,integrated_risk_status,text,YES
msbf_m1,v_m1_15_latest_consumption,39,integrated_risk_evidence_status,text,YES
msbf_m1,v_m1_15_latest_consumption,40,path_weighted_ead_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,41,expected_ead_rate,numeric,YES
msbf_m1,v_m1_15_latest_consumption,42,recovery_rate_assumption,numeric,YES
msbf_m1,v_m1_15_latest_consumption,43,lgd_input_rate,numeric,YES
msbf_m1,v_m1_15_latest_consumption,44,schedule_adjusted_comparative_expected_loss_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,45,schedule_adjusted_comparative_loss_rate,numeric,YES
msbf_m1,v_m1_15_latest_consumption,46,loss_evidence_status,text,YES
msbf_m1,v_m1_15_latest_consumption,47,gross_finance_revenue_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,48,total_non_loss_cost_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,49,risk_adjusted_contribution_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,50,annualized_risk_adjusted_return_rate,numeric,YES
msbf_m1,v_m1_15_latest_consumption,51,economic_surplus_amount,numeric,YES
msbf_m1,v_m1_15_latest_consumption,52,economic_tier,smallint,YES
msbf_m1,v_m1_15_latest_consumption,53,economic_status,text,YES
msbf_m1,v_m1_15_latest_consumption,54,unit_economics_evidence_status,text,YES
msbf_m1,v_m1_15_latest_consumption,55,hard_stop_recommended_flag,boolean,YES
msbf_m1,v_m1_15_latest_consumption,56,manual_review_recommended_flag,boolean,YES
msbf_m1,v_m1_15_latest_consumption,57,contract_evidence_status,text,YES
msbf_m1,v_m1_15_latest_consumption,58,fallback_path_code,text,YES
msbf_m1,v_m1_15_latest_consumption,59,primary_contract_reason_code,text,YES
msbf_m1,v_m1_15_latest_consumption,60,secondary_contract_reason_codes,ARRAY,YES
msbf_m1,v_m1_15_latest_consumption,61,m1_8_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,62,m1_9_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,63,m1_10_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,64,m1_11_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,65,m1_12_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,66,m1_13_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,67,m1_14_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,68,source_payload,jsonb,YES
msbf_m1,v_m1_15_latest_consumption,69,lineage_payload,jsonb,YES
msbf_m1,v_m1_15_latest_consumption,70,contract_code,text,YES
msbf_m1,v_m1_15_latest_consumption,71,contract_version,integer,YES
msbf_m1,v_m1_15_latest_consumption,72,schema_version,text,YES
msbf_m1,v_m1_15_latest_consumption,73,contract_row_hash,text,YES
msbf_m1,v_m1_15_latest_consumption,74,created_by_run_id,bigint,YES
msbf_m1,v_m1_15_latest_consumption,75,created_at,timestamp with time zone,YES
msbf_m1,v_m1_16_acquisition_latest,1,module1_run_id,bigint,YES
msbf_m1,v_m1_16_acquisition_latest,2,merchant_application_id,text,YES
msbf_m1,v_m1_16_acquisition_latest,3,population_id,text,YES
msbf_m1,v_m1_16_acquisition_latest,4,merchant_id,text,YES
msbf_m1,v_m1_16_acquisition_latest,5,as_of_date,date,YES
msbf_m1,v_m1_16_acquisition_latest,6,accepted_partner_channel_id,text,YES
msbf_m1,v_m1_16_acquisition_latest,7,accepted_channel_type,text,YES
msbf_m1,v_m1_16_acquisition_latest,8,accepted_application_channel,text,YES
msbf_m1,v_m1_16_acquisition_latest,9,primary_source_code,text,YES
msbf_m1,v_m1_16_acquisition_latest,10,primary_campaign_id,text,YES
msbf_m1,v_m1_16_acquisition_latest,11,attribution_method_code,text,YES
msbf_m1,v_m1_16_acquisition_latest,12,attribution_method_version,integer,YES
msbf_m1,v_m1_16_acquisition_latest,13,attribution_confidence_score,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,14,attribution_confidence_tier,text,YES
msbf_m1,v_m1_16_acquisition_latest,15,touchpoint_count,smallint,YES
msbf_m1,v_m1_16_acquisition_latest,16,assisted_touch_count,smallint,YES
msbf_m1,v_m1_16_acquisition_latest,17,attribution_evidence_status,text,YES
msbf_m1,v_m1_16_acquisition_latest,18,direct_attributable_incurred_cost_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,19,internally_allocated_acquisition_cost_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,20,total_incurred_pre_application_cost_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,21,detailed_conditional_partner_broker_cost_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,22,detailed_total_acquisition_cost_if_booked,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,23,accepted_m1_14_acquisition_cost_rate,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,24,accepted_m1_14_acquisition_cost_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,25,legacy_m1_14_cost_scope_code,text,YES
msbf_m1,v_m1_16_acquisition_latest,26,identified_legacy_overlap_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,27,unmapped_legacy_proxy_amount,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,28,incremental_acquisition_cost_beyond_m1_14,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,29,enhanced_total_acquisition_cost_if_booked,numeric,YES
msbf_m1,v_m1_16_acquisition_latest,30,cost_evidence_status,text,YES
msbf_m1,v_m1_16_acquisition_latest,31,overlap_evidence_status,text,YES
msbf_m1,v_m1_16_acquisition_latest,32,acquisition_contract_evidence_status,text,YES
msbf_m1,v_m1_16_acquisition_latest,33,fallback_path_code,text,YES
msbf_m1,v_m1_16_acquisition_latest,34,primary_reason_code,text,YES
msbf_m1,v_m1_16_acquisition_latest,35,secondary_reason_codes,ARRAY,YES
msbf_m1,v_m1_16_acquisition_latest,36,attribution_snapshot_hash,text,YES
msbf_m1,v_m1_16_acquisition_latest,37,cost_snapshot_hash,text,YES
msbf_m1,v_m1_16_acquisition_latest,38,m1_14_baseline_row_hash,text,YES
msbf_m1,v_m1_16_acquisition_latest,39,m1_14_stress_row_hash,text,YES
msbf_m1,v_m1_16_acquisition_latest,40,m1_15_baseline_contract_row_hash,text,YES
msbf_m1,v_m1_16_acquisition_latest,41,m1_15_stress_contract_row_hash,text,YES
msbf_m1,v_m1_16_acquisition_latest,42,contract_code,text,YES
msbf_m1,v_m1_16_acquisition_latest,43,contract_version,integer,YES
msbf_m1,v_m1_16_acquisition_latest,44,schema_version,text,YES
msbf_m1,v_m1_16_acquisition_latest,45,contract_row_hash,text,YES
msbf_m1,v_m1_16_campaign_funnel,1,module1_run_id,bigint,YES
msbf_m1,v_m1_16_campaign_funnel,2,acquisition_campaign_id,text,YES
msbf_m1,v_m1_16_campaign_funnel,3,acquisition_source_code,text,YES
msbf_m1,v_m1_16_campaign_funnel,4,accepted_partner_channel_id,text,YES
msbf_m1,v_m1_16_campaign_funnel,5,campaign_family_code,text,YES
msbf_m1,v_m1_16_campaign_funnel,6,campaign_type,text,YES
msbf_m1,v_m1_16_campaign_funnel,7,campaign_name_synthetic,text,YES
msbf_m1,v_m1_16_campaign_funnel,8,campaign_status,text,YES
msbf_m1,v_m1_16_campaign_funnel,9,approval_status,text,YES
msbf_m1,v_m1_16_campaign_funnel,10,effective_start_date,date,YES
msbf_m1,v_m1_16_campaign_funnel,11,effective_end_date,date,YES
msbf_m1,v_m1_16_campaign_funnel,12,budget_amount,numeric,YES
msbf_m1,v_m1_16_campaign_funnel,13,spend_amount,numeric,YES
msbf_m1,v_m1_16_campaign_funnel,14,campaign_evidence_status,text,YES
msbf_m1,v_m1_16_campaign_funnel,15,stage_code,text,YES
msbf_m1,v_m1_16_campaign_funnel,16,stage_order,smallint,YES
msbf_m1,v_m1_16_campaign_funnel,17,stage_count,bigint,YES
msbf_m1,v_m1_16_campaign_funnel,18,conversion_rate_from_prior,numeric,YES
msbf_m1,v_m1_16_campaign_funnel,19,funnel_evidence_status,text,YES
msbf_m1,v_module1_latest_accepted,1,module1_run_id,bigint,YES
msbf_m1,v_module1_latest_accepted,2,merchant_application_id,text,YES
msbf_m1,v_module1_latest_accepted,3,population_id,text,YES
msbf_m1,v_module1_latest_accepted,4,scenario_id,bigint,YES
msbf_m1,v_module1_latest_accepted,5,merchant_id,text,YES
msbf_m1,v_module1_latest_accepted,6,as_of_date,date,YES
msbf_m1,v_module1_latest_accepted,7,industry_code,text,YES
msbf_m1,v_module1_latest_accepted,8,partner_channel_id,text,YES
msbf_m1,v_module1_latest_accepted,9,data_confidence_tier,text,YES
msbf_m1,v_module1_latest_accepted,10,fraud_risk_tier,smallint,YES
msbf_m1,v_module1_latest_accepted,11,processor_continuity_status,text,YES
msbf_m1,v_module1_latest_accepted,12,cashflow_archetype_code,text,YES
msbf_m1,v_module1_latest_accepted,13,adjusted_eligible_daily_revenue,numeric,YES
msbf_m1,v_module1_latest_accepted,14,requested_funding_amount,numeric,YES
msbf_m1,v_module1_latest_accepted,15,requested_remittance_rate,numeric,YES
msbf_m1,v_module1_latest_accepted,16,requested_expected_payoff_days,smallint,YES
msbf_m1,v_module1_latest_accepted,17,requested_expected_daily_remittance,numeric,YES
msbf_m1,v_module1_latest_accepted,18,post_financing_coverage_ratio,numeric,YES
msbf_m1,v_module1_latest_accepted,19,base_credit_risk_proxy,numeric,YES
msbf_m1,v_module1_latest_accepted,20,requested_structure_risk_proxy,numeric,YES
msbf_m1,v_module1_latest_accepted,21,credit_risk_tier,smallint,YES
msbf_m1,v_module1_latest_accepted,22,expected_ead_amount,numeric,YES
msbf_m1,v_module1_latest_accepted,23,lgd_input_rate,numeric,YES
msbf_m1,v_module1_latest_accepted,24,schedule_adjusted_expected_loss_amount,numeric,YES
msbf_m1,v_module1_latest_accepted,25,expected_loss_rate,numeric,YES
msbf_m1,v_module1_latest_accepted,26,hard_stop_recommended_flag,boolean,YES
msbf_m1,v_module1_latest_accepted,27,manual_review_recommended_flag,boolean,YES
msbf_m1,v_module1_latest_accepted,28,primary_reason_code,text,YES
msbf_m1,v_module1_latest_accepted,29,contract_code,text,YES
msbf_m1,v_module1_latest_accepted,30,contract_version,integer,YES
msbf_m1,v_module1_latest_accepted,31,contract_row_hash,text,YES
msbf_m1,v_module1_latest_accepted,32,created_at,timestamp with time zone,YES
msbf_m2,application_eligibility_routing_archive,1,archive_id,bigint,NO
msbf_m2,application_eligibility_routing_archive,2,module1_run_id,bigint,NO
msbf_m2,application_eligibility_routing_archive,3,contract_code,text,NO
msbf_m2,application_eligibility_routing_archive,4,contract_version,integer,NO
msbf_m2,application_eligibility_routing_archive,5,schema_version,text,NO
msbf_m2,application_eligibility_routing_archive,6,strategy_campaign_code,text,NO
msbf_m2,application_eligibility_routing_archive,7,scenario_id,bigint,NO
msbf_m2,application_eligibility_routing_archive,8,merchant_application_id,text,NO
msbf_m2,application_eligibility_routing_archive,9,contract_payload,jsonb,NO
msbf_m2,application_eligibility_routing_archive,10,contract_row_hash,text,NO
msbf_m2,application_eligibility_routing_archive,11,source_latest_row_hash,text,NO
msbf_m2,application_eligibility_routing_archive,12,archive_row_hash,text,NO
msbf_m2,application_eligibility_routing_archive,13,archived_at,timestamp with time zone,NO
msbf_m2,application_eligibility_routing_archive,14,created_at,timestamp with time zone,NO
msbf_m2,application_eligibility_routing_latest,1,module1_run_id,bigint,NO
msbf_m2,application_eligibility_routing_latest,2,contract_code,text,NO
msbf_m2,application_eligibility_routing_latest,3,contract_version,integer,NO
msbf_m2,application_eligibility_routing_latest,4,schema_version,text,NO
msbf_m2,application_eligibility_routing_latest,5,methodology_version,text,NO
msbf_m2,application_eligibility_routing_latest,6,strategy_campaign_code,text,NO
msbf_m2,application_eligibility_routing_latest,7,strategy_campaign_version,integer,NO
msbf_m2,application_eligibility_routing_latest,8,scenario_id,bigint,NO
msbf_m2,application_eligibility_routing_latest,9,scenario_code,text,NO
msbf_m2,application_eligibility_routing_latest,10,merchant_application_id,text,NO
msbf_m2,application_eligibility_routing_latest,11,population_id,text,NO
msbf_m2,application_eligibility_routing_latest,12,merchant_id,text,NO
msbf_m2,application_eligibility_routing_latest,13,as_of_date,date,NO
msbf_m2,application_eligibility_routing_latest,14,final_route_code,text,NO
msbf_m2,application_eligibility_routing_latest,15,final_route_rank,integer,NO
msbf_m2,application_eligibility_routing_latest,16,independent_route_code,text,NO
msbf_m2,application_eligibility_routing_latest,17,independent_route_rank,integer,NO
msbf_m2,application_eligibility_routing_latest,18,baseline_route_code,text,NO
msbf_m2,application_eligibility_routing_latest,19,baseline_route_rank,integer,NO
msbf_m2,application_eligibility_routing_latest,20,eligible_for_offer_design_flag,boolean,NO
msbf_m2,application_eligibility_routing_latest,21,hard_stop_flag,boolean,NO
msbf_m2,application_eligibility_routing_latest,22,stress_floor_applied_flag,boolean,NO
msbf_m2,application_eligibility_routing_latest,23,stress_worsening_flag,boolean,NO
msbf_m2,application_eligibility_routing_latest,24,pass_gate_count,integer,NO
msbf_m2,application_eligibility_routing_latest,25,review_gate_count,integer,NO
msbf_m2,application_eligibility_routing_latest,26,blocked_gate_count,integer,NO
msbf_m2,application_eligibility_routing_latest,27,fail_gate_count,integer,NO
msbf_m2,application_eligibility_routing_latest,28,primary_reason_code,text,NO
msbf_m2,application_eligibility_routing_latest,29,secondary_reason_code,text,YES
msbf_m2,application_eligibility_routing_latest,30,tertiary_reason_code,text,YES
msbf_m2,application_eligibility_routing_latest,31,reason_codes,jsonb,NO
msbf_m2,application_eligibility_routing_latest,32,routing_evidence_status,text,NO
msbf_m2,application_eligibility_routing_latest,33,source_m1_15_contract_row_hash,text,NO
msbf_m2,application_eligibility_routing_latest,34,source_m1_16_contract_row_hash,text,NO
msbf_m2,application_eligibility_routing_latest,35,source_g2_combined_hash,text,NO
msbf_m2,application_eligibility_routing_latest,36,policy_configuration_hash,text,NO
msbf_m2,application_eligibility_routing_latest,37,contract_row_hash,text,NO
msbf_m2,application_eligibility_routing_latest,38,created_at,timestamp with time zone,NO
msbf_m2,application_eligibility_routing_snapshot,1,module1_run_id,bigint,NO
msbf_m2,application_eligibility_routing_snapshot,2,strategy_campaign_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,3,strategy_campaign_version,integer,NO
msbf_m2,application_eligibility_routing_snapshot,4,scenario_id,bigint,NO
msbf_m2,application_eligibility_routing_snapshot,5,scenario_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,6,merchant_application_id,text,NO
msbf_m2,application_eligibility_routing_snapshot,7,population_id,text,NO
msbf_m2,application_eligibility_routing_snapshot,8,merchant_id,text,NO
msbf_m2,application_eligibility_routing_snapshot,9,as_of_date,date,NO
msbf_m2,application_eligibility_routing_snapshot,10,industry_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,11,merchant_size_tier,text,NO
msbf_m2,application_eligibility_routing_snapshot,12,relationship_stage,text,NO
msbf_m2,application_eligibility_routing_snapshot,13,data_confidence_tier,text,YES
msbf_m2,application_eligibility_routing_snapshot,14,verification_disposition,text,YES
msbf_m2,application_eligibility_routing_snapshot,15,fraud_risk_tier,integer,YES
msbf_m2,application_eligibility_routing_snapshot,16,processor_continuity_status,text,YES
msbf_m2,application_eligibility_routing_snapshot,17,capacity_tier,integer,YES
msbf_m2,application_eligibility_routing_snapshot,18,affordability_status,text,YES
msbf_m2,application_eligibility_routing_snapshot,19,resilience_tier,integer,YES
msbf_m2,application_eligibility_routing_snapshot,20,integrated_risk_tier,integer,YES
msbf_m2,application_eligibility_routing_snapshot,21,economic_tier,integer,YES
msbf_m2,application_eligibility_routing_snapshot,22,economic_status,text,YES
msbf_m2,application_eligibility_routing_snapshot,23,m1_15_contract_evidence_status,text,NO
msbf_m2,application_eligibility_routing_snapshot,24,acquisition_contract_evidence_status,text,NO
msbf_m2,application_eligibility_routing_snapshot,25,independent_route_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,26,independent_route_rank,integer,NO
msbf_m2,application_eligibility_routing_snapshot,27,baseline_route_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,28,baseline_route_rank,integer,NO
msbf_m2,application_eligibility_routing_snapshot,29,final_route_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,30,final_route_rank,integer,NO
msbf_m2,application_eligibility_routing_snapshot,31,pass_gate_count,integer,NO
msbf_m2,application_eligibility_routing_snapshot,32,review_gate_count,integer,NO
msbf_m2,application_eligibility_routing_snapshot,33,blocked_gate_count,integer,NO
msbf_m2,application_eligibility_routing_snapshot,34,fail_gate_count,integer,NO
msbf_m2,application_eligibility_routing_snapshot,35,hard_stop_gate_count,integer,NO
msbf_m2,application_eligibility_routing_snapshot,36,hard_stop_flag,boolean,NO
msbf_m2,application_eligibility_routing_snapshot,37,eligible_for_offer_design_flag,boolean,NO
msbf_m2,application_eligibility_routing_snapshot,38,stress_floor_applied_flag,boolean,NO
msbf_m2,application_eligibility_routing_snapshot,39,stress_worsening_flag,boolean,NO
msbf_m2,application_eligibility_routing_snapshot,40,primary_reason_code,text,NO
msbf_m2,application_eligibility_routing_snapshot,41,secondary_reason_code,text,YES
msbf_m2,application_eligibility_routing_snapshot,42,tertiary_reason_code,text,YES
msbf_m2,application_eligibility_routing_snapshot,43,reason_codes,jsonb,NO
msbf_m2,application_eligibility_routing_snapshot,44,routing_evidence_status,text,NO
msbf_m2,application_eligibility_routing_snapshot,45,source_m1_15_contract_row_hash,text,NO
msbf_m2,application_eligibility_routing_snapshot,46,source_m1_16_contract_row_hash,text,NO
msbf_m2,application_eligibility_routing_snapshot,47,source_g2_combined_hash,text,NO
msbf_m2,application_eligibility_routing_snapshot,48,policy_configuration_hash,text,NO
msbf_m2,application_eligibility_routing_snapshot,49,row_hash,text,NO
msbf_m2,application_eligibility_routing_snapshot,50,created_at,timestamp with time zone,NO
msbf_m2,application_policy_gate_result,1,module1_run_id,bigint,NO
msbf_m2,application_policy_gate_result,2,strategy_campaign_code,text,NO
msbf_m2,application_policy_gate_result,3,strategy_campaign_version,integer,NO
msbf_m2,application_policy_gate_result,4,scenario_id,bigint,NO
msbf_m2,application_policy_gate_result,5,scenario_code,text,NO
msbf_m2,application_policy_gate_result,6,merchant_application_id,text,NO
msbf_m2,application_policy_gate_result,7,population_id,text,NO
msbf_m2,application_policy_gate_result,8,merchant_id,text,NO
msbf_m2,application_policy_gate_result,9,gate_code,text,NO
msbf_m2,application_policy_gate_result,10,gate_sequence,integer,NO
msbf_m2,application_policy_gate_result,11,gate_outcome,text,NO
msbf_m2,application_policy_gate_result,12,gate_outcome_rank,integer,NO
msbf_m2,application_policy_gate_result,13,hard_stop_flag,boolean,NO
msbf_m2,application_policy_gate_result,14,reason_code,text,YES
msbf_m2,application_policy_gate_result,15,observed_value_text,text,YES
msbf_m2,application_policy_gate_result,16,threshold_value_text,text,NO
msbf_m2,application_policy_gate_result,17,gate_evidence_status,text,NO
msbf_m2,application_policy_gate_result,18,source_m1_15_contract_row_hash,text,NO
msbf_m2,application_policy_gate_result,19,source_m1_16_contract_row_hash,text,NO
msbf_m2,application_policy_gate_result,20,source_g2_combined_hash,text,NO
msbf_m2,application_policy_gate_result,21,policy_configuration_hash,text,NO
msbf_m2,application_policy_gate_result,22,row_hash,text,NO
msbf_m2,application_policy_gate_result,23,created_at,timestamp with time zone,NO
msbf_m2,policy_gate_definition,1,module1_run_id,bigint,NO
msbf_m2,policy_gate_definition,2,strategy_campaign_code,text,NO
msbf_m2,policy_gate_definition,3,gate_code,text,NO
msbf_m2,policy_gate_definition,4,gate_sequence,integer,NO
msbf_m2,policy_gate_definition,5,gate_name,text,NO
msbf_m2,policy_gate_definition,6,gate_category,text,NO
msbf_m2,policy_gate_definition,7,decision_influence_code,text,NO
msbf_m2,policy_gate_definition,8,source_field_code,text,NO
msbf_m2,policy_gate_definition,9,pass_rule,text,NO
msbf_m2,policy_gate_definition,10,review_rule,text,NO
msbf_m2,policy_gate_definition,11,fail_rule,text,NO
msbf_m2,policy_gate_definition,12,blocked_rule,text,NO
msbf_m2,policy_gate_definition,13,hard_stop_capable_flag,boolean,NO
msbf_m2,policy_gate_definition,14,active_flag,boolean,NO
msbf_m2,policy_gate_definition,15,row_hash,text,NO
msbf_m2,policy_gate_definition,16,created_at,timestamp with time zone,NO
msbf_m2,reason_code_definition,1,module1_run_id,bigint,NO
msbf_m2,reason_code_definition,2,strategy_campaign_code,text,NO
msbf_m2,reason_code_definition,3,reason_code,text,NO
msbf_m2,reason_code_definition,4,reason_category,text,NO
msbf_m2,reason_code_definition,5,reason_priority,integer,NO
msbf_m2,reason_code_definition,6,source_gate_code,text,YES
msbf_m2,reason_code_definition,7,associated_route_code,text,NO
msbf_m2,reason_code_definition,8,display_text,text,NO
msbf_m2,reason_code_definition,9,production_adverse_action_flag,boolean,NO
msbf_m2,reason_code_definition,10,active_flag,boolean,NO
msbf_m2,reason_code_definition,11,row_hash,text,NO
msbf_m2,reason_code_definition,12,created_at,timestamp with time zone,NO
msbf_m2,routing_outcome_definition,1,module1_run_id,bigint,NO
msbf_m2,routing_outcome_definition,2,strategy_campaign_code,text,NO
msbf_m2,routing_outcome_definition,3,route_code,text,NO
msbf_m2,routing_outcome_definition,4,route_rank,integer,NO
msbf_m2,routing_outcome_definition,5,route_name,text,NO
msbf_m2,routing_outcome_definition,6,eligible_for_offer_design_flag,boolean,NO
msbf_m2,routing_outcome_definition,7,terminal_flag,boolean,NO
msbf_m2,routing_outcome_definition,8,description,text,NO
